 Location:  0N 156E  17 Mar 1998 to  1 Mar 2014 ( 5829 times, 10 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200 17 Mar 1998 to 1200 18 Jun 1998 (index     1 to    94,   94 times)
 Depth (M):        -2 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20020428 1200 1007.2 1 1
 20020429 1200 1006.1 1 1
 20020430 1200 1005.9 1 1
 20020501 1200 1005.9 1 1
 20020502 1200 1006.1 1 1
 20020503 1200 1006.1 1 1
 20020504 1200 1005.8 1 1
 20020505 1200 1005.9 1 1
 20020506 1200 1006.0 1 1
 20020507 1200 1006.0 1 1
 20020508 1200 1005.7 1 1
 20020509 1200 1004.7 1 1
 20020510 1200 1004.7 1 1
 20020511 1200 1006.7 1 1
 20020512 1200 1007.6 1 1
 20020513 1200 1008.8 1 1
 20020514 1200 1009.4 1 1
 20020515 1200 1009.4 1 1
 20020516 1200 1009.5 1 1
 20020517 1200 1010.1 1 1
 20020518 1200 1010.2 1 1
 20020519 1200 1009.6 1 1
 20020520 1200 1010.3 1 1
 20020521 1200 1010.7 1 1
 20020522 1200 1011.1 1 1
 20020523 1200 1010.5 1 1
 20020524 1200 1010.7 1 1
 20020525 1200 1010.6 1 1
 20020526 1200 1010.4 1 1
 20020527 1200 1010.7 1 1
 20020528 1200 1011.0 1 1
 20020529 1200 1011.2 1 1
 20020530 1200 1010.5 1 1
 20020531 1200 1009.5 1 1
 20020601 1200 1009.8 1 1
 20020602 1200 1010.6 1 1
 20020603 1200 1010.2 1 1
 20020604 1200 1009.6 1 1
 20020605 1200 1009.6 1 1
 20020606 1200 1010.2 1 1
 20020607 1200 1009.4 1 1
 20020608 1200 1009.2 1 1
 20020609 1200 1009.2 1 1
 20020610 1200 1009.1 1 1
 20020611 1200 1008.3 1 1
 20020612 1200 1007.2 1 1
 20020613 1200 1006.0 1 1
 20020614 1200 1005.4 1 1
 20020615 1200 1006.1 1 1
 20020616 1200 1007.0 1 1
 20020617 1200 1007.3 1 1
 20020618 1200 1008.1 1 1
 20020619 1200 1007.8 1 1
 20020620 1200 1007.5 1 1
 20020621 1200 1008.3 1 1
 20020622 1200 1008.5 1 1
 20020623 1200 1009.2 1 1
 20020624 1200 1009.0 1 1
 20020625 1200 1008.7 1 1
 20020626 1200 1007.8 1 1
 20020627 1200 1006.8 1 1
 20020628 1200 1006.7 1 1
 20020629 1200 1006.1 1 1
 20020630 1200 1006.6 1 1
 20020701 1200 1007.7 1 1
 20020702 1200 1007.3 1 1
 20020703 1200 1006.9 1 1
 20020704 1200 1008.0 1 1
 20020705 1200 1008.3 1 1
 20020706 1200 1009.3 1 1
 20020707 1200 1010.0 1 1
 20020708 1200 1009.9 1 1
 20020709 1200 1009.3 1 1
 20020710 1200 1009.1 1 1
 20020711 1200 1009.6 1 1
 20020712 1200 1009.2 1 1
 20020713 1200 1009.1 1 1
 20020714 1200 1009.6 1 1
 20020715 1200 1010.1 1 1
 20020716 1200 1009.5 1 1
 20020717 1200 1009.8 1 1
 20020718 1200 1010.7 1 1
 20020719 1200 1011.1 1 1
 20020720 1200 1010.3 1 1
 20020721 1200 1010.4 1 1
 20020722 1200 1011.5 1 1
 20020723 1200 1011.3 1 1
 20020724 1200 1010.1 1 1
 20020725 1200 1009.9 1 1
 20020726 1200 1010.1 1 1
 20020727 1200 1009.9 1 1
 20020728 1200 1009.4 1 1
 20020729 1200 1008.9 1 1
 20020730 1200 1008.2 1 1
 20020731 1200 1009.0 1 1
 20020801 1200 1008.3 1 1
 20020802 1200 1009.2 1 1
 20020803 1200 1009.3 1 1
 20020804 1200 1009.5 1 1
 20020805 1200 1009.3 1 1
 20020806 1200 1008.4 1 1
 20020807 1200 1007.4 1 1
 20020808 1200 1007.1 1 1
 20020809 1200 1006.6 1 1
 20020810 1200 1007.4 1 1
 20020811 1200 1006.7 1 1
 20020812 1200 1005.9 1 1
 20020813 1200 1005.9 1 1
 20020814 1200 1007.4 1 1
 20020815 1200 1008.5 1 1
 20020816 1200 1009.3 1 1
 20020817 1200 1009.9 1 1
 20020818 1200 1010.2 1 1
 20020819 1200 1009.9 1 1
 20020820 1200 1009.7 1 1
 20020821 1200 1010.0 1 1
 20020822 1200 1010.4 1 1
 20020823 1200 1010.6 1 1
 20020824 1200 1010.3 1 1
 20020825 1200 1008.8 1 1
 20020826 1200 1008.5 1 1
 20020827 1200 1010.1 1 1
 20020828 1200 1011.3 1 1
 20020829 1200 1010.0 1 1
 20020830 1200 1010.7 1 1
 20020831 1200 1010.4 1 1
 20020901 1200 1010.5 1 1
 20020902 1200 1010.3 1 1
 20020903 1200 1010.3 1 1
 20020904 1200 1010.2 1 1
 20020905 1200 1009.4 1 1
 20020906 1200 1009.3 1 1
 20020907 1200 1009.7 1 1
 20020908 1200 1009.8 1 1
 20020909 1200 1009.5 1 1
 20020910 1200 1010.3 1 1
 20020911 1200 1009.5 1 1
 20020912 1200 1009.6 1 1
 20020913 1200 1010.0 1 1
 20020914 1200 1010.3 1 1
 20020915 1200 1009.7 1 1
 20020916 1200 1010.1 1 1
 20020917 1200 1010.3 1 1
 20020918 1200 1010.9 1 1
 20020919 1200 1011.4 1 1
 20020920 1200 1011.4 1 1
 20020921 1200 1011.4 1 1
 20020922 1200 1010.9 1 1
 20020923 1200 1011.1 1 1
 20020924 1200 1010.6 1 1
 20020925 1200 1009.7 1 1
 20020926 1200 1009.4 1 1
 20020927 1200 1009.4 1 1
 20020928 1200 1009.3 1 1
 20020929 1200 1009.0 1 1
 20020930 1200 1009.2 1 1
 20021001 1200 1009.2 1 1
 20021002 1200 1008.5 1 1
 20021003 1200 1007.1 1 1
 20021004 1200 1005.6 1 1
 20021005 1200 1005.0 1 1
 20021006 1200 1004.9 1 1
 20021007 1200 1004.1 1 1
 20021008 1200 1004.1 1 1
 20021009 1200 1004.8 1 1
 20021010 1200 1006.1 1 1
 20021011 1200 1006.8 1 1
 20021012 1200 1008.5 1 1
 20021013 1200 1009.6 1 1
 20021014 1200 1010.1 1 1
 20021015 1200 1009.8 1 1
 20021016 1200 1008.5 1 1
 20021017 1200 1008.2 1 1
 20021018 1200 1008.5 1 1
 20021019 1200 1008.4 1 1
 20021020 1200 1008.4 1 1
 20021021 1200 1008.0 1 1
 20021022 1200 1008.1 1 1
 20021023 1200 1008.6 1 1
 20021024 1200 1009.6 1 1
 20021025 1200 1010.1 1 1
 20021026 1200 1009.8 1 1
 20021027 1200 1009.9 1 1
 20021028 1200 1009.8 1 1
 20021029 1200 1010.0 1 1
 20021030 1200 1009.8 1 1
 20021031 1200 1009.4 1 1
 20021101 1200 1009.3 1 1
 20021102 1200 1009.3 1 1
 20021103 1200 1008.5 1 1
 20021104 1200 1007.6 1 1
 20021105 1200 1008.1 1 1
 20021106 1200 1008.9 1 1
 20021107 1200 1009.3 1 1
 20021108 1200 1009.5 1 1
 20021109 1200 1010.6 1 1
 20021110 1200 1010.5 1 1
 20021111 1200 1008.9 1 1
 20021112 1200 1007.7 1 1
 20021113 1200 1007.3 1 1
 20021114 1200 1007.2 1 1
 20021115 1200 1006.9 1 1
 20021116 1200 1006.8 1 1
 20021117 1200 1005.3 1 1
 20021118 1200 1005.5 1 1
 20021119 1200 1005.3 1 1
 20021120 1200 1005.6 1 1
 20021121 1200 1005.9 1 1
 20021122 1200 1006.7 1 1
 20021123 1200 1007.3 1 1
 20021124 1200 1008.3 1 1
 20021125 1200 1008.8 1 1
 20021126 1200 1008.7 1 1
 20021127 1200 1007.9 1 1
 20021128 1200 1008.3 1 1
 20021129 1200 1007.9 1 1
 20021130 1200 1007.4 1 1
 20021201 1200 1008.4 1 1
 20021202 1200 1008.9 1 1
 20021203 1200 1008.4 1 1
 20021204 1200 1007.4 1 1
 20021205 1200 1006.8 1 1
 20021206 1200 1006.9 1 1
 20021207 1200 1008.3 1 1
 20021208 1200 1009.4 1 1
 20021209 1200 1009.8 1 1
 20021210 1200 1010.6 1 1
 20021211 1200 1011.7 1 1
 20021212 1200 1011.5 1 1
 20021213 1200 1011.4 1 1
 20021214 1200 1011.2 1 1
 20021215 1200 1011.9 1 1
 20021216 1200 1010.9 1 1
 20021217 1200 1010.7 1 1
 20021218 1200 1009.2 1 1
 20021219 1200 1008.0 1 1
 20021220 1200 1006.9 1 1
 20021221 1200 1007.7 1 1
 20021222 1200 1007.4 1 1
 20021223 1200 1007.9 1 1
 20021224 1200 1007.8 1 1
 20021225 1200 1007.8 1 1
 20021226 1200 1007.7 1 1
 20021227 1200 1008.1 1 1
 20021228 1200 1008.4 1 1
 20021229 1200 1008.4 1 1
 20021230 1200 1007.5 1 1
 20021231 1200 1007.4 1 1
 20030101 1200 1008.3 1 1
 20030102 1200 1008.6 1 1
 20030103 1200 1008.2 1 1
 20030104 1200 1008.4 1 1
 20030105 1200 1009.0 1 1
 20030106 1200 1008.8 1 1
 20030107 1200 1008.5 1 1
 20030108 1200 1008.3 1 1
 20030109 1200 1007.3 1 1
 20030110 1200 1007.4 1 1
 20030111 1200 1007.3 1 1
 20030112 1200 1007.4 1 1
 20030113 1200 1007.3 1 1
 20030114 1200 1007.8 1 1
 20030115 1200 1008.2 1 1
 20030116 1200 1008.9 1 1
 20030117 1200 1009.9 1 1
 20030118 1200 1009.5 1 1
 20030119 1200 1009.3 1 1
 20030120 1200 1009.9 1 1
 20030121 1200 1009.3 1 1
 20030122 1200 1008.4 1 1
 20030123 1200 1007.6 1 1
 20030124 1200 1008.1 1 1
 20030125 1200 1007.8 1 1
 20030126 1200 1009.0 1 1
 20030127 1200 1008.7 1 1
 20030128 1200 1008.2 1 1
 20030129 1200 1008.5 1 1
 20030130 1200 1009.8 1 1
 20030131 1200 1008.4 1 1
 20030201 1200 1007.5 1 1
 20030202 1200 1007.7 1 1
 20030203 1200 1008.4 1 1
 20030204 1200 1008.1 1 1
 20030205 1200 1008.1 1 1
 20030206 1200 1009.1 1 1
 20030207 1200 1008.2 1 1
 20030208 1200 1009.2 1 1
 Time: 1200 11 Feb 2004 to 1200  5 May 2006 (index  2158 to  2972,  815 times)
 Depth (M):        -2 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20040211 1200 1008.4 1 1
 20040212 1200 1007.5 1 1
 20040213 1200 1007.8 1 1
 20040214 1200 1007.7 1 1
 20040215 1200 1007.7 1 1
 20040216 1200 1007.6 1 1
 20040217 1200 1007.0 1 1
 20040218 1200 1008.4 1 1
 20040219 1200 1010.0 1 1
 20040220 1200 1009.7 1 1
 20040221 1200 1009.4 1 1
 20040222 1200 1008.9 1 1
 20040223 1200 1009.4 1 1
 20040224 1200 1008.7 1 1
 20040225 1200 1006.9 1 1
 20040226 1200 1007.5 1 1
 20040227 1200 1007.9 1 1
 20040228 1200 1008.4 1 1
 20040229 1200 1007.9 1 1
 20040301 1200 1007.6 1 1
 20040302 1200 1006.0 1 1
 20040303 1200 1006.5 1 1
 20040304 1200 1006.1 1 1
 20040305 1200 1007.7 1 1
 20040306 1200 1007.3 1 1
 20040307 1200 1008.2 1 1
 20040308 1200 1008.0 1 1
 20040309 1200 1007.7 1 1
 20040310 1200 1007.5 1 1
 20040311 1200 1006.6 1 1
 20040312 1200 1006.4 1 1
 20040313 1200 1006.1 1 1
 20040314 1200 1005.3 1 1
 20040315 1200 1005.4 1 1
 20040316 1200 1006.1 1 1
 20040317 1200 1005.5 1 1
 20040318 1200 1004.9 1 1
 20040319 1200 1005.6 1 1
 20040320 1200 1006.0 1 1
 20040321 1200 1005.6 1 1
 20040322 1200 1006.4 1 1
 20040323 1200 1007.1 1 1
 20040324 1200 1007.5 1 1
 20040325 1200 1008.6 1 1
 20040326 1200 1009.9 1 1
 20040327 1200 1010.0 1 1
 20040328 1200 1009.8 1 1
 20040329 1200 1009.1 1 1
 20040330 1200   -9.9 0 1
 20040331 1200 1009.5 1 1
 20040401 1200 1009.0 1 1
 20040402 1200 1007.1 1 1
 20040403 1200 1007.1 1 1
 20040404 1200 1006.1 1 1
 20040405 1200 1006.3 1 1
 20040406 1200 1006.6 1 1
 20040407 1200 1006.7 1 1
 20040408 1200 1007.4 1 1
 20040409 1200 1007.7 1 1
 20040410 1200 1008.8 1 1
 20040411 1200 1008.3 1 1
 20040412 1200 1008.0 1 1
 20040413 1200 1008.0 1 1
 20040414 1200 1008.0 1 1
 20040415 1200 1008.6 1 1
 20040416 1200 1008.6 1 1
 20040417 1200 1008.2 1 1
 20040418 1200 1009.4 1 1
 20040419 1200 1010.3 1 1
 20040420 1200 1009.6 1 1
 20040421 1200 1008.9 1 1
 20040422 1200 1008.5 1 1
 20040423 1200 1008.7 1 1
 20040424 1200 1008.6 1 1
 20040425 1200 1008.4 1 1
 20040426 1200 1008.4 1 1
 20040427 1200 1007.1 1 1
 20040428 1200 1006.5 1 1
 20040429 1200 1005.6 1 1
 20040430 1200 1006.7 1 1
 20040501 1200 1007.2 1 1
 20040502 1200 1006.4 1 1
 20040503 1200 1005.5 1 1
 20040504 1200 1007.4 1 1
 20040505 1200 1008.8 1 1
 20040506 1200 1008.3 1 1
 20040507 1200 1007.3 1 1
 20040508 1200 1006.4 1 1
 20040509 1200 1006.2 1 1
 20040510 1200 1005.6 1 1
 20040511 1200 1005.1 1 1
 20040512 1200 1006.5 1 1
 20040513 1200 1008.2 1 1
 20040514 1200 1009.1 1 1
 20040515 1200 1009.5 1 1
 20040516 1200 1010.9 1 1
 20040517 1200 1011.5 1 1
 20040518 1200 1010.5 1 1
 20040519 1200 1010.5 1 1
 20040520 1200 1009.5 1 1
 20040521 1200 1009.8 1 1
 20040522 1200 1010.2 1 1
 20040523 1200 1011.6 1 1
 20040524 1200 1011.1 1 1
 20040525 1200 1010.1 1 1
 20040526 1200 1009.2 1 1
 20040527 1200 1009.0 1 1
 20040528 1200 1008.5 1 1
 20040529 1200 1008.0 1 1
 20040530 1200 1008.3 1 1
 20040531 1200 1009.0 1 1
 20040601 1200 1009.5 1 1
 20040602 1200 1008.9 1 1
 20040603 1200 1008.4 1 1
 20040604 1200 1008.7 1 1
 20040605 1200 1009.7 1 1
 20040606 1200 1010.2 1 1
 20040607 1200 1009.1 1 1
 20040608 1200 1008.1 1 1
 20040609 1200 1007.3 1 1
 20040610 1200 1007.5 1 1
 20040611 1200 1007.8 1 1
 20040612 1200 1008.6 1 1
 20040613 1200 1008.2 1 1
 20040614 1200 1008.8 1 1
 20040615 1200 1009.3 1 1
 20040616 1200 1009.6 1 1
 20040617 1200 1009.2 1 1
 20040618 1200 1009.4 1 1
 20040619 1200 1009.8 1 1
 20040620 1200 1009.8 1 1
 20040621 1200 1010.0 1 1
 20040622 1200 1009.3 1 1
 20040623 1200 1008.4 1 1
 20040624 1200 1006.5 1 1
 20040625 1200 1007.0 1 1
 20040626 1200 1007.6 1 1
 20040627 1200 1008.1 1 1
 20040628 1200 1008.3 1 1
 20040629 1200 1009.7 1 1
 20040630 1200 1011.2 1 1
 20040701 1200 1011.1 1 1
 20040702 1200 1009.6 1 1
 20040703 1200 1009.4 1 1
 20040704 1200 1009.8 1 1
 20040705 1200 1009.8 1 1
 20040706 1200 1009.4 1 1
 20040707 1200 1009.5 1 1
 20040708 1200 1009.1 1 1
 20040709 1200 1008.6 1 1
 20040710 1200 1008.1 1 1
 20040711 1200 1008.8 1 1
 20040712 1200 1009.3 1 1
 20040713 1200 1009.0 1 1
 20040714 1200 1008.5 1 1
 20040715 1200 1009.5 1 1
 20040716 1200 1009.2 1 1
 20040717 1200 1009.1 1 1
 20040718 1200 1008.9 1 1
 20040719 1200 1008.7 1 1
 20040720 1200 1009.4 1 1
 20040721 1200 1009.4 1 1
 20040722 1200 1009.6 1 1
 20040723 1200 1009.1 1 1
 20040724 1200 1008.3 1 1
 20040725 1200 1008.2 1 1
 20040726 1200 1008.7 1 1
 20040727 1200 1008.5 1 1
 20040728 1200 1008.2 1 1
 20040729 1200 1008.3 1 1
 20040730 1200 1007.7 1 1
 20040731 1200 1007.2 1 1
 20040801 1200 1007.5 1 1
 20040802 1200 1008.0 1 1
 20040803 1200 1007.6 1 1
 20040804 1200 1007.6 1 1
 20040805 1200 1008.1 1 1
 20040806 1200 1008.6 1 1
 20040807 1200 1008.5 1 1
 20040808 1200 1008.5 1 1
 20040809 1200 1008.2 1 1
 20040810 1200 1008.3 1 1
 20040811 1200 1008.9 1 1
 20040812 1200 1009.6 1 1
 20040813 1200 1009.4 1 1
 20040814 1200 1008.6 1 1
 20040815 1200 1008.9 1 1
 20040816 1200 1009.8 1 1
 20040817 1200 1009.5 1 1
 20040818 1200 1009.1 1 1
 20040819 1200 1009.2 1 1
 20040820 1200 1010.7 1 1
 20040821 1200 1011.2 1 1
 20040822 1200 1011.5 1 1
 20040823 1200 1010.9 1 1
 20040824 1200 1011.0 1 1
 20040825 1200 1010.0 1 1
 20040826 1200 1009.7 1 1
 20040827 1200 1009.7 1 1
 20040828 1200   -9.9 0 1
 20040829 1200 1009.6 1 1
 20040830 1200 1009.1 1 1
 20040831 1200 1009.2 1 1
 20040901 1200 1010.4 1 1
 20040902 1200 1010.3 1 1
 20040903 1200 1009.5 1 1
 20040904 1200 1009.2 1 1
 20040905 1200 1009.8 1 1
 20040906 1200 1009.8 1 1
 20040907 1200 1009.7 1 1
 20040908 1200 1010.2 1 1
 20040909 1200 1009.9 1 1
 20040910 1200 1009.3 1 1
 20040911 1200 1009.8 1 1
 20040912 1200 1010.4 1 1
 20040913 1200 1010.4 1 1
 20040914 1200 1010.2 1 1
 20040915 1200 1010.6 1 1
 20040916 1200 1010.8 1 1
 20040917 1200 1010.4 1 1
 20040918 1200 1009.5 1 1
 20040919 1200 1009.0 1 1
 20040920 1200 1009.3 1 1
 20040921 1200 1009.4 1 1
 20040922 1200 1008.5 1 1
 20040923 1200 1008.4 1 1
 20040924 1200 1008.8 1 1
 20040925 1200 1009.4 1 1
 20040926 1200 1008.8 1 1
 20040927 1200 1008.3 1 1
 20040928 1200 1008.7 1 1
 20040929 1200 1009.3 1 1
 20040930 1200 1008.8 1 1
 20041001 1200 1008.6 1 1
 20041002 1200 1008.5 1 1
 20041003 1200 1008.7 1 1
 20041004 1200 1009.6 1 1
 20041005 1200 1010.5 1 1
 20041006 1200 1009.9 1 1
 20041007 1200 1008.3 1 1
 20041008 1200 1007.5 1 1
 20041009 1200 1007.9 1 1
 20041010 1200 1009.0 1 1
 20041011 1200 1008.1 1 1
 20041012 1200 1008.0 1 1
 20041013 1200 1008.0 1 1
 20041014 1200 1008.3 1 1
 20041015 1200 1008.6 1 1
 20041016 1200 1008.4 1 1
 20041017 1200 1009.1 1 1
 20041018 1200 1009.1 1 1
 20041019 1200 1009.4 1 1
 20041020 1200 1010.3 1 1
 20041021 1200 1010.7 1 1
 20041022 1200 1010.2 1 1
 20041023 1200 1009.6 1 1
 20041024 1200 1009.6 1 1
 20041025 1200 1009.7 1 1
 20041026 1200 1009.7 1 1
 20041027 1200 1009.4 1 1
 20041028 1200 1008.1 1 1
 20041029 1200 1006.9 1 1
 20041030 1200 1006.7 1 1
 20041031 1200   -9.9 0 1
 20041101 1200 1007.8 1 1
 20041102 1200 1008.1 1 1
 20041103 1200 1008.3 1 1
 20041104 1200 1008.1 1 1
 20041105 1200 1007.8 1 1
 20041106 1200 1007.3 1 1
 20041107 1200 1007.5 1 1
 20041108 1200 1007.5 1 1
 20041109 1200 1007.5 1 1
 20041110 1200 1008.0 1 1
 20041111 1200 1009.4 1 1
 20041112 1200 1009.8 1 1
 20041113 1200 1009.2 1 1
 20041114 1200 1008.2 1 1
 20041115 1200 1008.2 1 1
 20041116 1200 1009.0 1 1
 20041117 1200 1009.9 1 1
 20041118 1200 1009.5 1 1
 20041119 1200 1008.8 1 1
 20041120 1200 1008.1 1 1
 20041121 1200 1007.7 1 1
 20041122 1200 1007.1 1 1
 20041123 1200 1007.1 1 1
 20041124 1200 1007.2 1 1
 20041125 1200 1007.9 1 1
 20041126 1200 1007.6 1 1
 20041127 1200 1007.1 1 1
 20041128 1200 1006.6 1 1
 20041129 1200 1006.0 1 1
 20041130 1200 1006.4 1 1
 20041201 1200 1007.5 1 1
 20041202 1200 1008.4 1 1
 20041203 1200 1007.8 1 1
 20041204 1200 1007.4 1 1
 20041205 1200 1008.1 1 1
 20041206 1200 1007.3 1 1
 20041207 1200 1006.1 1 1
 20041208 1200 1007.1 1 1
 20041209 1200 1008.1 1 1
 20041210 1200 1008.4 1 1
 20041211 1200 1008.6 1 1
 20041212 1200 1008.7 1 1
 20041213 1200 1007.3 1 1
 20041214 1200 1006.7 1 1
 20041215 1200 1007.6 1 1
 20041216 1200 1007.9 1 1
 20041217 1200 1008.3 1 1
 20041218 1200 1008.4 1 1
 20041219 1200 1008.5 1 1
 20041220 1200 1008.1 1 1
 20041221 1200 1007.6 1 1
 20041222 1200 1007.6 1 1
 20041223 1200 1008.4 1 1
 20041224 1200 1008.3 1 1
 20041225 1200 1006.6 1 1
 20041226 1200 1006.2 1 1
 20041227 1200 1006.4 1 1
 20041228 1200 1006.6 1 1
 20041229 1200 1006.7 1 1
 20041230 1200 1007.0 1 1
 20041231 1200 1006.8 1 1
 20050101 1200 1007.5 1 1
 20050102 1200 1007.3 1 1
 20050103 1200 1006.8 1 1
 20050104 1200 1006.0 1 1
 20050105 1200 1005.8 1 1
 20050106 1200 1005.5 1 1
 20050107 1200 1005.0 1 1
 20050108 1200 1005.0 1 1
 20050109 1200 1005.8 1 1
 20050110 1200 1006.9 1 1
 20050111 1200 1006.6 1 1
 20050112 1200 1006.1 1 1
 20050113 1200 1005.6 1 1
 20050114 1200 1006.7 1 1
 20050115 1200 1007.1 1 1
 20050116 1200 1007.5 1 1
 20050117 1200 1008.6 1 1
 20050118 1200 1010.1 1 1
 20050119 1200 1009.7 1 1
 20050120 1200 1009.8 1 1
 20050121 1200 1009.6 1 1
 20050122 1200 1008.7 1 1
 20050123 1200 1008.0 1 1
 20050124 1200 1007.2 1 1
 20050125 1200 1005.9 1 1
 20050126 1200 1005.9 1 1
 20050127 1200 1006.7 1 1
 20050128 1200 1006.2 1 1
 20050129 1200 1007.2 1 1
 20050130 1200 1006.8 1 1
 20050131 1200 1006.0 1 1
 20050201 1200 1006.7 1 1
 20050202 1200 1007.2 1 1
 20050203 1200 1006.7 1 1
 20050204 1200 1005.8 1 1
 20050205 1200 1006.6 1 1
 20050206 1200 1008.4 1 1
 20050207 1200 1009.8 1 1
 20050208 1200 1009.7 1 1
 20050209 1200 1010.1 1 1
 20050210 1200 1009.6 1 1
 20050211 1200 1010.4 1 1
 20050212 1200 1009.5 1 1
 20050213 1200 1008.8 1 1
 20050214 1200 1009.5 1 1
 20050215 1200 1009.4 1 1
 20050216 1200 1009.0 1 1
 20050217 1200 1008.5 1 1
 20050218 1200 1008.4 1 1
 20050219 1200 1008.1 1 1
 20050220 1200 1008.3 1 1
 20050221 1200 1009.0 1 1
 20050222 1200 1009.5 1 1
 20050223 1200 1008.9 1 1
 20050224 1200 1008.0 1 1
 20050225 1200 1008.7 1 1
 20050226 1200 1009.0 1 1
 20050227 1200 1008.9 1 1
 20050228 1200 1008.6 1 1
 20050301 1200 1009.6 1 1
 20050302 1200 1009.6 1 1
 20050303 1200 1009.6 1 1
 20050304 1200 1011.0 1 1
 20050305 1200 1010.7 1 1
 20050306 1200 1011.2 1 1
 20050307 1200 1010.8 1 1
 20050308 1200 1010.2 1 1
 20050309 1200 1009.8 1 1
 20050310 1200 1009.4 1 1
 20050311 1200 1008.6 1 1
 20050312 1200 1007.7 1 1
 20050313 1200 1007.7 1 1
 20050314 1200 1009.4 1 1
 20050315 1200 1010.4 1 1
 20050316 1200 1007.8 1 1
 20050317 1200 1007.0 1 1
 20050318 1200 1008.4 1 1
 20050319 1200 1009.0 1 1
 20050320 1200 1008.7 1 1
 20050321 1200 1007.9 1 1
 20050322 1200 1008.0 1 1
 20050323 1200 1008.4 1 1
 20050324 1200 1009.2 1 1
 20050325 1200 1010.9 1 1
 20050326 1200 1010.1 1 1
 20050327 1200 1009.2 1 1
 20050328 1200 1008.2 1 1
 20050329 1200 1007.9 1 1
 20050330 1200 1008.0 1 1
 20050331 1200 1007.1 1 1
 20050401 1200 1007.4 1 1
 20050402 1200 1007.7 1 1
 20050403 1200 1007.9 1 1
 20050404 1200 1007.9 1 1
 20050405 1200 1007.2 1 1
 20050406 1200 1006.4 1 1
 20050407 1200 1007.1 1 1
 20050408 1200 1007.7 1 1
 20050409 1200 1007.9 1 1
 20050410 1200 1007.5 1 1
 20050411 1200 1007.4 1 1
 20050412 1200 1007.4 1 1
 20050413 1200 1007.6 1 1
 20050414 1200 1007.3 1 1
 20050415 1200 1007.3 1 1
 20050416 1200 1007.6 1 1
 20050417 1200 1008.4 1 1
 20050418 1200 1009.7 1 1
 20050419 1200 1009.8 1 1
 20050420 1200 1009.8 1 1
 20050421 1200 1009.4 1 1
 20050422 1200 1010.6 1 1
 20050423 1200 1009.9 1 1
 20050424 1200 1010.1 1 1
 20050425 1200 1010.5 1 1
 20050426 1200 1011.3 1 1
 20050427 1200 1010.9 1 1
 20050428 1200 1009.8 1 1
 20050429 1200 1008.3 1 1
 20050430 1200 1008.4 1 1
 20050501 1200 1009.3 1 1
 20050502 1200 1009.0 1 1
 20050503 1200 1008.2 1 1
 20050504 1200 1007.3 1 1
 20050505 1200 1006.2 1 1
 20050506 1200 1006.8 1 1
 20050507 1200 1006.6 1 1
 20050508 1200 1007.3 1 1
 20050509 1200 1008.0 1 1
 20050510 1200 1009.6 1 1
 20050511 1200 1008.6 1 1
 20050512 1200 1008.4 1 1
 20050513 1200 1008.5 1 1
 20050514 1200 1009.2 1 1
 20050515 1200 1009.8 1 1
 20050516 1200 1010.1 1 1
 20050517 1200 1009.8 1 1
 20050518 1200 1010.0 1 1
 20050519 1200 1010.8 1 1
 20050520 1200 1010.1 1 1
 20050521 1200 1009.6 1 1
 20050522 1200 1009.5 1 1
 20050523 1200 1009.4 1 1
 20050524 1200 1008.1 1 1
 20050525 1200 1007.3 1 1
 20050526 1200 1007.1 1 1
 20050527 1200 1006.8 1 1
 20050528 1200 1007.6 1 1
 20050529 1200 1008.2 1 1
 20050530 1200 1008.4 1 1
 20050531 1200 1008.4 1 1
 20050601 1200 1008.7 1 1
 20050602 1200 1009.2 1 1
 20050603 1200 1008.6 1 1
 20050604 1200 1008.9 1 1
 20050605 1200 1008.8 1 1
 20050606 1200 1009.1 1 1
 20050607 1200 1008.7 1 1
 20050608 1200 1008.5 1 1
 20050609 1200 1008.0 1 1
 20050610 1200 1008.0 1 1
 20050611 1200 1007.9 1 1
 20050612 1200 1007.7 1 1
 20050613 1200 1007.8 1 1
 20050614 1200 1007.6 1 1
 20050615 1200 1007.6 1 1
 20050616 1200 1008.0 1 1
 20050617 1200 1008.4 1 1
 20050618 1200 1009.0 1 1
 20050619 1200 1008.7 1 1
 20050620 1200 1008.7 1 1
 20050621 1200 1009.0 1 1
 20050622 1200 1009.2 1 1
 20050623 1200 1009.6 1 1
 20050624 1200 1010.7 1 1
 20050625 1200 1010.7 1 1
 20050626 1200 1010.0 1 1
 20050627 1200 1009.6 1 1
 20050628 1200 1009.8 1 1
 20050629 1200 1010.0 1 1
 20050630 1200 1009.6 1 1
 20050701 1200 1009.7 1 1
 20050702 1200 1009.0 1 1
 20050703 1200 1008.4 1 1
 20050704 1200 1008.8 1 1
 20050705 1200 1009.7 1 1
 20050706 1200 1010.7 1 1
 20050707 1200 1010.5 1 1
 20050708 1200 1010.0 1 1
 20050709 1200 1010.1 1 1
 20050710 1200 1010.7 1 1
 20050711 1200 1011.0 1 1
 20050712 1200 1010.7 1 1
 20050713 1200 1010.9 1 1
 20050714 1200 1010.3 1 1
