 Location:  2N 110W   7 Apr 2001 to 27 Dec 2007 ( 2456 times,  3 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200  7 Apr 2001 to 1200 23 Sep 2005 (index     1 to  1631, 1631 times)
 Depth (M):        -3 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20020828 1200 1013.4 2 5
 20020829 1200 1012.2 2 5
 20020830 1200 1012.0 2 5
 20020831 1200 1012.4 2 5
 20020901 1200 1012.4 2 5
 20020902 1200 1012.1 2 5
 20020903 1200 1011.9 2 5
 20020904 1200 1012.5 2 5
 20020905 1200 1013.0 2 5
 20020906 1200 1012.2 2 5
 20020907 1200 1012.3 2 5
 20020908 1200 1013.1 2 5
 20020909 1200 1013.1 2 5
 20020910 1200 1012.3 2 5
 20020911 1200 1012.1 2 5
 20020912 1200 1011.7 2 5
 20020913 1200 1012.0 2 5
 20020914 1200 1011.8 2 5
 20020915 1200 1012.5 2 5
 20020916 1200 1012.6 2 5
 20020917 1200 1013.3 2 5
 20020918 1200 1013.6 2 5
 20020919 1200 1013.0 2 5
 20020920 1200 1012.3 2 5
 20020921 1200 1012.2 2 5
 20020922 1200 1012.7 2 5
 20020923 1200 1012.7 2 5
 20020924 1200 1011.6 2 5
 20020925 1200 1011.8 2 5
 20020926 1200 1011.9 2 5
 20020927 1200 1011.6 2 5
 20020928 1200 1012.1 2 5
 20020929 1200 1012.7 2 5
 20020930 1200 1013.0 2 5
 20021001 1200 1012.3 2 5
 20021002 1200 1011.4 2 5
 20021003 1200 1010.5 2 5
 20021004 1200 1009.7 2 5
 20021005 1200 1009.8 2 5
 20021006 1200 1010.6 2 5
 20021007 1200 1010.6 2 5
 20021008 1200 1010.1 2 5
 20021009 1200 1009.6 2 5
 20021010 1200 1009.4 2 5
 20021011 1200 1010.4 2 5
 20021012 1200 1011.4 2 5
 20021013 1200 1012.1 2 5
 20021014 1200 1012.1 2 5
 20021015 1200 1011.6 2 5
 20021016 1200 1011.2 2 5
 20021017 1200 1011.5 2 5
 20021018 1200 1011.8 2 5
 20021019 1200 1011.0 2 5
 20021020 1200 1010.7 2 5
 20021021 1200 1010.8 2 5
 20021022 1200 1011.8 2 5
 20021023 1200 1012.1 2 5
 20021024 1200 1012.1 2 5
 20021025 1200 1011.1 2 5
 20021026 1200 1012.2 2 5
 20021027 1200 1012.5 2 5
 20021028 1200 1012.4 2 5
 20021029 1200 1012.2 2 5
 20021030 1200 1012.2 2 5
 20021031 1200 1011.1 2 5
 20021101 1200 1011.7 2 5
 20021102 1200 1011.7 2 5
 20021103 1200 1012.2 2 5
 20021104 1200 1013.1 2 5
 20021105 1200 1013.3 2 5
 20021106 1200 1013.3 2 5
 20021107 1200 1013.7 2 5
 20021108 1200 1012.5 2 5
 20021109 1200 1011.5 2 5
 20021110 1200 1010.6 2 5
 20021111 1200 1010.4 2 5
 20021112 1200 1010.6 2 5
 20021113 1200 1011.3 2 5
 20021114 1200 1011.2 2 5
 20021115 1200 1009.6 2 5
 20021116 1200 1009.6 2 5
 20021117 1200 1010.2 2 5
 20021118 1200 1010.4 2 5
 20021119 1200 1009.4 2 5
 20021120 1200 1008.7 2 5
 20021121 1200 1009.9 2 5
 20021122 1200 1009.5 2 5
 20021123 1200 1010.2 2 5
 20021124 1200 1009.9 2 5
 20021125 1200 1009.2 2 5
 20021126 1200 1009.3 2 5
 20021127 1200 1007.9 2 5
 20021128 1200 1008.0 2 5
 20021129 1200 1008.4 2 5
 20021130 1200 1009.1 2 5
 20021201 1200 1008.3 2 5
 20021202 1200 1007.3 2 5
 20021203 1200 1008.2 2 5
 20021204 1200 1009.5 2 5
 20021205 1200 1009.9 2 5
 20021206 1200 1010.2 2 5
 20021207 1200 1011.5 2 5
 20021208 1200 1011.5 2 5
 20021209 1200 1011.1 2 5
 20021210 1200 1011.0 2 5
 20021211 1200 1010.5 2 5
 20021212 1200 1010.8 2 5
 20021213 1200 1010.8 2 5
 20021214 1200 1012.5 2 5
 20021215 1200 1013.7 2 5
 20021216 1200 1013.3 2 5
 20021217 1200 1011.4 2 5
 20021218 1200 1010.7 2 5
 20021219 1200 1011.2 2 5
 20021220 1200 1010.9 2 5
 20021221 1200 1011.1 2 5
 20021222 1200 1011.0 2 5
 20021223 1200 1011.1 2 5
 20021224 1200 1011.4 2 5
 20021225 1200 1010.6 2 5
 20021226 1200 1010.9 2 5
 20021227 1200 1010.2 2 5
 20021228 1200 1009.9 2 5
 20021229 1200 1009.9 2 5
 20021230 1200 1010.5 2 5
 20021231 1200 1010.5 2 5
 20030101 1200 1009.0 2 5
 20030102 1200 1009.1 2 5
 20030103 1200 1009.6 2 5
 20030104 1200 1010.3 2 5
 20030105 1200 1010.3 2 5
 20030106 1200 1009.3 2 5
 20030107 1200 1009.9 2 5
 20030108 1200 1010.8 2 5
 20030109 1200 1010.4 2 5
 20030110 1200 1009.8 2 5
 20030111 1200 1010.8 2 5
 20030112 1200 1011.3 2 5
 20030113 1200 1011.5 2 5
 20030114 1200 1011.3 2 5
 20030115 1200 1010.5 2 5
 20030116 1200 1010.5 2 5
