 Location:  5N 137E  30 Sep 2001 to  1 Mar 2014 ( 4536 times,  4 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200 30 Sep 2001 to 1200 13 May 2004 (index     1 to   957,  957 times)
 Depth (M):        -2 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20030717 1200 1007.2 2 1
 20030718 1200 1005.8 2 1
 20030719 1200 1006.4 2 1
 20030720 1200 1008.1 2 1
 20030721 1200 1008.9 2 1
 20030722 1200 1008.9 2 1
 20030723 1200 1009.1 2 1
 20030724 1200 1009.3 2 1
 20030725 1200 1009.8 2 1
 20030726 1200 1011.0 2 1
 20030727 1200 1010.4 2 1
 20030728 1200 1009.9 2 1
 20030729 1200 1008.5 2 1
 20030730 1200 1008.4 2 1
 20030731 1200 1008.1 2 1
 20030801 1200 1007.9 2 1
 20030802 1200 1008.4 2 1
 20030803 1200 1009.1 2 1
 20030804 1200 1009.8 2 1
 20030805 1200 1009.2 2 1
 20030806 1200 1009.9 2 1
 20030807 1200 1009.7 2 1
 20030808 1200 1009.6 2 1
 20030809 1200 1008.4 2 1
 20030810 1200 1008.9 2 1
 20030811 1200 1010.7 2 1
 20030812 1200 1010.8 2 1
 20030813 1200 1009.9 2 1
 20030814 1200 1008.6 2 1
 20030815 1200 1008.2 2 1
 20030816 1200 1008.9 2 1
 20030817 1200 1009.3 2 1
 20030818 1200 1008.9 2 1
 20030819 1200 1008.5 2 1
 20030820 1200 1008.3 2 1
 20030821 1200 1008.9 2 1
 20030822 1200 1009.0 2 1
 20030823 1200 1009.8 2 1
 20030824 1200 1009.5 2 1
 20030825 1200 1010.4 2 1
 20030826 1200 1009.9 2 1
 20030827 1200 1010.1 2 1
 20030828 1200 1010.8 2 1
 20030829 1200 1009.7 2 1
 20030830 1200 1009.8 2 1
 20030831 1200 1010.0 2 1
 20030901 1200 1009.9 2 1
 20030902 1200 1011.2 2 1
 20030903 1200 1010.1 2 1
 20030904 1200 1009.2 2 1
 20030905 1200 1009.4 2 1
 20030906 1200 1008.8 2 1
 20030907 1200 1010.2 2 1
 20030908 1200 1010.5 2 1
 20030909 1200 1009.5 2 1
 20030910 1200 1009.5 2 1
 20030911 1200 1010.4 2 1
 20030912 1200 1009.8 2 1
 20030913 1200 1009.0 2 1
 20030914 1200 1008.5 2 1
 20030915 1200 1009.2 2 1
 20030916 1200 1010.1 2 1
 20030917 1200 1010.9 2 1
 20030918 1200 1010.8 2 1
 20030919 1200 1011.4 2 1
 20030920 1200 1010.8 2 1
 20030921 1200 1010.3 2 1
 20030922 1200 1009.6 2 1
 20030923 1200 1009.1 2 1
 20030924 1200 1008.4 2 1
 20030925 1200 1008.2 2 1
 20030926 1200 1008.0 2 1
 20030927 1200 1007.6 2 1
 20030928 1200 1007.2 2 1
 20030929 1200 1007.2 2 1
 20030930 1200 1007.8 2 1
 20031001 1200 1008.2 2 1
 20031002 1200 1008.4 2 1
 20031003 1200 1008.8 2 1
 20031004 1200 1009.0 2 1
 20031005 1200 1009.3 2 1
 20031006 1200 1009.6 2 1
 20031007 1200 1010.0 2 1
 20031008 1200 1009.4 2 1
 20031009 1200 1008.5 2 1
 20031010 1200 1007.4 2 1
 20031011 1200 1007.5 2 1
 20031012 1200 1007.4 2 1
 20031013 1200 1007.8 2 1
 20031014 1200 1008.8 2 1
