 Location:  2S 125W   5 Nov 1991 to 23 May 2012 ( 7506 times,  6 blocks) Gen. Date Nov 24 2013
 Units: Winds (M/S), W. Dir (DEG), -99.9 = missing, (1,1) is NE at sqrt(2) m/s
 Time: 1200  5 Nov 1991 to 1200 26 Aug 1996 (index     1 to  1757, 1757 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 20020207 1200  -6.5   2.5   7.0 291.2 12 55
 20020208 1200  -6.8   3.1   7.5 295.0 12 55
 20020209 1200  -5.7   3.7   6.8 303.0 12 55
 20020210 1200  -5.3   3.8   6.5 305.2 12 55
 20020211 1200  -5.8   3.7   6.9 302.7 12 55
 20020212 1200  -5.5   3.0   6.2 298.7 12 55
 20020213 1200  -6.8   1.2   6.9 279.8 12 55
 20020214 1200  -7.4   2.0   7.6 285.0 12 55
 20020215 1200  -6.3   3.0   7.0 295.5 12 55
 20020216 1200  -7.4   3.9   8.4 297.6 12 55
 20020217 1200  -7.2   3.3   7.9 294.8 12 55
 20020218 1200  -5.4   3.1   6.2 299.6 12 55
 20020219 1200  -4.8   4.3   6.5 311.8 12 55
 20020220 1200  -4.5   3.4   5.7 306.8 12 55
 20020221 1200  -5.2   3.0   6.0 299.6 12 55
 20020222 1200  -4.3   4.9   6.5 318.9 12 55
 20020223 1200  -3.1   3.7   4.8 320.0 12 55
 20020224 1200  -4.2   1.4   4.5 288.3 12 55
 20020225 1200  -4.2   0.9   4.3 282.7 12 55
 20020226 1200  -6.2   1.6   6.4 284.6 12 55
 20020227 1200  -5.3   3.6   6.4 304.4 12 55
 20020228 1200  -5.7   2.8   6.3 295.7 12 55
 20020301 1200  -6.0   1.4   6.1 282.8 12 55
 20020302 1200  -4.1   0.8   4.2 281.7 12 55
 20020303 1200  -4.3   1.8   4.6 293.1 12 55
 20020304 1200  -4.6   0.7   4.6 278.7 12 55
 20020305 1200  -5.0   1.2   5.1 283.5 12 55
 20020306 1200  -5.9   1.2   6.0 281.9 12 55
 20020307 1200  -6.0   2.9   6.6 295.9 12 55
 20020308 1200  -4.8   4.8   6.8 314.8 12 55
 20020309 1200  -5.0   4.3   6.6 310.6 12 55
 20020310 1200  -3.6   2.9   4.7 308.9 12 55
 20020311 1200  -3.0   0.7   3.1 283.1 12 55
 20020312 1200  -0.6   1.2   1.3 335.3 12 55
 20020313 1200  -1.6   1.1   2.0 302.6 12 55
 20020314 1200  -4.3   0.3   4.3 273.7 12 55
 20020315 1200  -4.5   0.4   4.5 274.9 12 55
 20020316 1200  -4.0  -0.7   4.0 260.1 12 55
 20020317 1200  -2.0  -2.9   3.5 215.4 12 55
 20020318 1200  -1.8   0.3   1.8 278.1 12 55
 20020319 1200  -2.9  -0.2   2.9 265.9 12 55
 20020320 1200  -3.7   2.4   4.4 303.6 12 55
 20020321 1200  -4.2   3.3   5.4 307.9 12 55
 20020322 1200  -4.8   1.7   5.1 289.5 12 55
 20020323 1200  -5.3   1.1   5.4 281.3 12 55
 20020324 1200  -4.2   0.3   4.2 274.1 12 55
 20020325 1200  -5.1  -0.4   5.2 265.8 12 55
 20020326 1200  -4.9   0.7   5.0 278.1 12 55
 20020327 1200  -3.8   0.1   3.8 270.8 12 55
 20020328 1200  -3.7   1.5   4.0 292.2 12 55
 20020329 1200  -4.9   3.2   5.8 303.5 12 55
 20020330 1200  -3.8   3.1   4.9 309.3 12 55
 20020331 1200  -1.2   2.7   3.0 336.4 12 55
 20020401 1200  -1.9  -0.7   2.0 248.6 12 55
 20020402 1200  -4.4   0.6   4.4 277.4 12 55
 20020403 1200  -6.4   0.8   6.4 277.2 12 55
 20020404 1200  -5.2   1.4   5.4 284.9 12 55
 20020405 1200  -4.7   1.1   4.8 282.8 12 55
 20020406 1200  -2.5   1.9   3.1 308.1 12 55
 20020407 1200  -1.4   1.5   2.0 317.6 12 55
 20020408 1200  -2.0   0.6   2.1 286.9 12 55
 20020409 1200  -4.4  -0.3   4.4 265.4 12 55
 20020410 1200  -4.6  -2.2   5.1 244.1 12 55
 20020411 1200  -5.1  -1.5   5.3 253.8 12 55
 20020412 1200  -5.0  -0.6   5.1 262.9 12 55
 20020413 1200  -5.3   0.7   5.3 277.9 12 55
 20020414 1200  -4.5   2.9   5.4 302.9 12 55
 20020415 1200  -4.8   4.1   6.3 310.8 12 55
 20020416 1200  -6.0   0.3   6.0 273.1 12 55
 20020417 1200  -6.3  -1.5   6.4 256.4 12 55
 20020418 1200  -5.4   0.1   5.4 271.1 12 55
 20020419 1200  -5.1  -0.6   5.1 263.6 12 55
 20020420 1200  -4.8   0.0   4.8 269.6 12 55
 20020421 1200  -3.6  -0.4   3.7 263.4 12 55
 20020422 1200  -2.8  -0.9   3.0 251.6 12 55
 20020423 1200 -99.9 -99.9 -99.9 -99.9 00 00
 20020424 1200  -6.0  -0.5   6.0 265.0 12 55
 20020425 1200  -6.4   0.8   6.4 277.0 12 55
 20020426 1200  -5.7   1.2   5.9 281.4 12 55
 20020427 1200  -4.9   2.4   5.4 296.3 12 55
 20020428 1200  -5.8   1.3   6.0 282.7 12 55
 20020429 1200  -5.8   0.4   5.8 274.2 12 55
 20020430 1200  -6.5   2.9   7.1 294.2 12 55
 20020501 1200  -5.7   2.9   6.4 296.5 12 55
 20020502 1200  -6.0   2.6   6.5 293.5 12 55
 20020503 1200  -4.7   2.5   5.3 298.6 12 55
 20020504 1200  -5.2   0.8   5.2 279.2 12 55
 20020505 1200  -5.1   1.2   5.2 283.9 12 55
 20020506 1200  -4.2   2.2   4.7 298.3 12 55
 20020507 1200  -3.9   3.4   5.2 311.5 12 55
 20020508 1200  -5.2   1.7   5.4 288.1 12 55
 20020509 1200  -5.9   1.8   6.1 286.7 12 55
 20020510 1200  -6.2   0.6   6.2 275.7 12 55
 20020511 1200  -5.9   1.3   6.0 282.8 12 55
 20020512 1200  -5.7   1.1   5.8 281.1 12 55
 20020513 1200  -6.5   1.2   6.6 280.6 12 55
 20020514 1200  -4.9   2.9   5.7 300.5 12 55
 20020515 1200  -5.4   2.5   6.0 295.3 12 55
 20020516 1200  -4.9   2.4   5.4 295.6 12 55
 20020517 1200  -4.5   2.6   5.2 300.0 12 55
 20020518 1200  -4.8   1.2   4.9 284.4 12 55
 20020519 1200  -4.6   0.8   4.7 280.0 12 55
 20020520 1200  -5.0   1.3   5.1 284.4 12 55
 20020521 1200  -4.4   2.7   5.1 301.2 12 55
 20020522 1200  -3.6   2.7   4.5 307.3 12 55
 20020523 1200  -2.3   1.7   2.9 306.9 12 55
 20020524 1200  -2.2   0.3   2.3 278.2 12 55
 20020525 1200  -5.2   1.8   5.5 289.6 12 55
 20020526 1200  -5.7   4.0   7.0 304.6 12 55
 20020527 1200  -3.8   2.1   4.3 298.5 12 55
 20020528 1200  -3.6   0.3   3.6 275.0 12 55
 20020529 1200  -2.6   1.9   3.3 306.3 12 55
 20020530 1200  -3.0   2.0   3.6 303.2 12 55
 20020531 1200  -4.6   2.4   5.2 297.4 12 55
 20020601 1200  -5.1   3.1   6.0 301.5 12 55
 20020602 1200  -4.7   2.7   5.4 299.9 12 55
 20020603 1200  -2.3   2.1   3.1 313.0 12 55
 20020604 1200  -2.8   0.6   2.9 282.4 12 55
 20020605 1200  -3.5  -0.4   3.5 264.0 12 55
 20020606 1200  -6.4   1.5   6.5 283.5 12 55
 20020607 1200  -7.4   1.7   7.5 282.8 12 55
 20020608 1200  -7.1   1.1   7.2 279.2 12 55
 20020609 1200  -6.1   2.9   6.8 295.7 12 55
 20020610 1200  -4.4   2.4   5.0 298.9 12 55
 20020611 1200  -4.6   2.0   5.0 293.3 12 55
 20020612 1200  -5.8  -1.6   6.0 254.5 12 55
 20020613 1200  -7.8   3.6   8.6 294.6 12 55
 20020614 1200  -6.8   3.6   7.7 298.3 12 55
 20020615 1200  -7.2   1.6   7.4 282.2 12 55
 20020616 1200  -6.7   1.6   6.8 283.8 12 55
 20020617 1200  -5.8   3.2   6.6 299.0 12 55
 20020618 1200  -7.2   3.3   7.9 295.0 12 55
 20020619 1200  -7.5   2.7   8.0 289.9 12 55
 20020620 1200  -7.8   2.5   8.2 288.0 12 55
 20020621 1200  -6.8   3.6   7.8 298.0 12 55
 20020622 1200  -7.4   2.2   7.7 287.0 12 55
 20020623 1200  -7.4   2.2   7.7 286.3 12 55
 20020624 1200  -5.7   2.6   6.3 294.9 12 55
 20020625 1200  -6.3   3.5   7.2 299.1 12 55
 20020626 1200  -6.4   4.5   7.8 304.8 12 55
 20020627 1200  -5.8   4.6   7.4 308.1 12 55
 20020628 1200  -7.4   3.3   8.1 294.1 12 55
 20020629 1200  -8.8   2.9   9.2 288.3 12 55
 20020630 1200  -7.8   1.6   8.0 281.5 12 55
 20020701 1200  -7.7   2.5   8.1 288.3 12 55
 20020702 1200  -7.1   3.7   8.0 297.4 12 55
 20020703 1200  -5.9   2.2   6.3 290.2 12 55
 20020704 1200  -6.0   3.2   6.7 298.1 12 55
 20020705 1200  -6.5   1.5   6.6 283.1 12 55
 20020706 1200  -6.2  -0.6   6.3 264.8 12 55
 Time: 1200 13 Aug 2002 to 1200 29 Aug 2002 (index  3935 to  3951,   17 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 20020813 1200  -6.4  -0.6   6.4 264.3 12 11
 20020814 1200  -7.8   3.3   8.5 293.1 12 11
 20020815 1200  -7.2   1.8   7.4 283.6 12 55
 20020816 1200  -6.9   1.3   7.0 280.9 12 55
 20020817 1200  -5.7   2.2   6.1 291.7 12 55
 20020818 1200  -6.4   3.7   7.4 299.9 12 55
 20020819 1200  -6.6   4.7   8.1 305.4 12 55
 20020820 1200  -5.7   3.1   6.5 298.9 12 55
 20020821 1200  -5.5   1.7   5.7 287.7 12 55
 20020822 1200  -5.7   2.6   6.2 294.4 12 55
 20020823 1200  -5.8   3.3   6.7 299.7 12 55
 20020824 1200  -6.5   2.3   6.9 289.6 12 55
 20020825 1200  -7.0   1.8   7.2 284.6 12 55
 20020826 1200  -7.3   2.0   7.6 285.4 12 55
 20020827 1200  -6.9   2.4   7.3 289.4 12 55
 20020828 1200  -6.1   2.3   6.6 290.7 12 55
 20020829 1200  -6.3   3.2   7.1 296.9 12 55
 Time: 1200  1 Feb 2003 to 1200  5 May 2006 (index  4107 to  5296, 1190 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 20030201 1200  -7.4   3.1   8.1 293.0 11 55
 20030202 1200  -6.7   2.9   7.3 293.5 11 55
 20030203 1200  -6.7   3.2   7.4 295.3 11 55
 20030204 1200  -7.3   3.7   8.2 297.1 11 55
 20030205 1200  -6.5   4.5   7.9 304.6 11 55
 20030206 1200  -6.1   2.5   6.6 292.0 11 55
 20030207 1200  -5.5   3.5   6.5 302.4 11 55
 20030208 1200  -5.9   3.4   6.8 299.8 11 55
 20030209 1200  -6.9   2.7   7.4 291.5 11 55
 20030210 1200  -5.6   3.5   6.5 301.9 11 55
 20030211 1200  -5.1   3.6   6.2 305.2 11 55
 20030212 1200  -4.9   4.4   6.6 312.0 11 55
 20030213 1200  -5.8   0.4   5.8 273.7 11 55
 20030214 1200  -4.7   0.9   4.8 281.3 11 55
 20030215 1200  -3.8   1.9   4.3 296.7 11 55
 20030216 1200  -4.4  -0.3   4.4 266.0 11 55
 20030217 1200  -5.8  -1.4   5.9 256.6 11 55
 20030218 1200  -4.4   1.2   4.5 285.7 11 55
 20030219 1200  -4.8   1.5   5.0 287.3 11 55
 20030220 1200  -5.7  -0.9   5.8 261.0 11 55
 20030221 1200  -4.8  -0.3   4.8 266.9 11 55
 20030222 1200  -6.2   1.1   6.3 279.8 11 55
 20030223 1200  -7.6   0.9   7.6 277.1 11 55
 20030224 1200  -6.2   1.5   6.4 283.4 11 55
 20030225 1200  -6.3   1.8   6.5 286.2 11 55
 20030226 1200  -7.4   0.9   7.4 277.0 11 55
 20030227 1200  -7.7   2.6   8.2 289.0 11 55
 20030228 1200  -7.2   2.8   7.7 291.3 11 55
 20030301 1200  -7.0   0.0   7.0 269.6 11 55
 20030302 1200  -6.0   0.7   6.0 277.1 11 55
 20030303 1200  -5.3   2.0   5.7 290.6 11 55
 20030304 1200  -5.5   2.2   5.9 292.1 11 55
 20030305 1200  -5.8   3.5   6.8 301.3 11 55
 20030306 1200  -5.9   4.2   7.3 305.7 11 55
 20030307 1200  -4.2   3.0   5.2 305.8 11 55
 20030308 1200  -4.4   2.1   4.9 295.7 11 55
 20030309 1200  -4.8  -0.9   4.9 259.0 11 55
 20030310 1200  -4.6   1.2   4.8 285.1 11 55
 20030311 1200  -4.5   4.2   6.2 312.6 11 55
 20030312 1200  -1.9   2.9   3.5 326.4 11 55
 20030313 1200  -2.5   2.6   3.6 316.3 11 55
 20030314 1200  -1.6   1.3   2.1 308.7 11 55
 20030315 1200   0.8   1.1   1.4  38.5 11 55
 20030316 1200  -0.8   2.8   2.9 344.3 11 55
 20030317 1200  -2.3   1.6   2.8 305.4 11 55
 20030318 1200  -3.7   1.3   4.0 289.7 11 55
 20030319 1200  -4.0   2.6   4.8 303.4 11 55
 20030320 1200  -7.2   2.2   7.5 287.1 11 55
 20030321 1200  -5.6   2.6   6.2 295.1 11 55
 20030322 1200  -3.4   5.8   6.7 330.0 11 55
 20030323 1200  -4.0   3.4   5.2 310.3 11 55
 20030324 1200  -3.7   2.4   4.4 302.9 11 55
 20030325 1200  -6.6   1.9   6.8 286.2 11 55
 20030326 1200  -7.0   2.3   7.3 288.1 11 55
 20030327 1200  -4.9   5.2   7.1 316.7 11 55
 20030328 1200  -4.6   3.8   6.0 309.0 11 55
 20030329 1200  -4.9   4.2   6.5 310.6 11 55
 20030330 1200  -5.6   3.7   6.7 303.6 11 55
 20030331 1200  -7.4   0.5   7.5 273.5 11 55
 20030401 1200  -6.1   2.8   6.7 294.7 11 55
 20030402 1200  -5.2   2.4   5.7 294.6 11 55
 20030403 1200  -5.6   0.3   5.6 273.3 11 55
 20030404 1200  -6.3  -1.6   6.5 255.4 11 55
 20030405 1200  -5.3   1.6   5.6 287.2 11 55
 20030406 1200  -4.7   3.1   5.6 303.8 11 55
 20030407 1200  -3.8   3.6   5.2 313.5 11 55
 20030408 1200  -4.7   3.4   5.8 305.6 11 55
 20030409 1200  -3.1   3.9   5.0 321.6 11 55
 20030410 1200  -2.0   4.2   4.7 334.5 11 55
 20030411 1200  -4.0   4.1   5.7 315.4 11 55
 20030412 1200  -3.7   0.6   3.7 279.2 11 55
 20030413 1200  -4.5  -1.6   4.8 249.8 11 55
 20030414 1200  -7.0  -0.3   7.0 267.9 11 55
 20030415 1200  -6.1   1.2   6.2 281.0 11 55
 20030416 1200  -6.0   1.8   6.3 286.2 11 55
 20030417 1200  -6.2   2.0   6.5 287.7 11 55
 20030418 1200  -6.2   2.1   6.6 288.4 11 55
 20030419 1200  -5.5   3.3   6.4 301.1 11 55
 20030420 1200  -3.9   1.7   4.3 292.9 11 55
 20030421 1200  -5.7   1.1   5.8 280.8 11 55
 20030422 1200  -6.1   3.1   6.9 297.3 11 55
 20030423 1200  -4.3  -0.1   4.3 269.2 11 55
 20030424 1200  -5.5   1.0   5.6 280.3 11 55
 20030425 1200  -4.9  -0.1   4.9 268.3 11 55
 20030426 1200  -5.1   1.5   5.3 286.7 11 55
 20030427 1200  -3.9  -0.6   4.0 261.4 11 55
 20030428 1200  -3.5  -2.7   4.4 232.1 11 55
 20030429 1200  -4.0  -1.1   4.1 255.0 11 55
 20030430 1200  -4.9  -1.0   5.0 258.1 11 55
 20030501 1200  -4.7  -0.5   4.7 264.5 11 55
 20030502 1200  -4.3   1.2   4.4 286.1 11 55
 20030503 1200  -3.8   1.2   4.0 287.6 11 55
 20030504 1200  -4.1  -1.0   4.2 256.3 11 55
 20030505 1200  -3.0   2.6   3.9 311.2 11 55
 20030506 1200  -3.5   0.6   3.6 279.9 11 55
 20030507 1200  -5.4  -0.4   5.4 265.7 11 55
 20030508 1200  -4.6   0.2   4.6 273.0 11 55
 20030509 1200  -3.8   1.9   4.3 296.3 11 55
 20030510 1200  -3.7   2.7   4.6 306.6 11 55
 20030511 1200  -5.6   0.6   5.6 276.3 11 55
 20030512 1200  -4.8   0.3   4.9 273.9 11 55
 20030513 1200  -6.0   0.3   6.0 273.2 11 55
 20030514 1200  -6.9   1.1   7.0 278.9 11 55
 20030515 1200  -6.5   2.2   6.9 288.9 11 55
 20030516 1200  -5.6   3.1   6.4 299.0 11 55
 20030517 1200  -5.8   4.8   7.5 309.5 11 55
 20030518 1200  -6.4   1.5   6.5 283.2 11 55
 20030519 1200  -6.7   1.5   6.9 282.7 11 55
 20030520 1200  -6.1   1.6   6.3 284.9 11 55
 20030521 1200  -6.6   1.2   6.7 280.0 11 55
 20030522 1200  -5.8   0.5   5.9 274.6 11 55
 20030523 1200  -4.9  -1.1   5.0 257.4 11 55
 20030524 1200  -5.5  -1.0   5.6 260.0 11 55
 20030525 1200  -4.3   0.4   4.3 275.4 11 55
 20030526 1200  -5.5   0.0   5.5 270.0 11 55
 20030527 1200  -6.5  -1.3   6.7 258.7 11 55
 20030528 1200  -6.0  -2.2   6.4 249.6 11 55
 20030529 1200  -5.0  -2.7   5.7 241.4 11 55
 20030530 1200  -3.4  -2.3   4.1 236.4 11 55
 20030531 1200  -4.8  -0.5   4.8 263.7 11 55
 20030601 1200  -5.0  -0.9   5.0 259.6 11 55
 20030602 1200  -5.2  -0.1   5.2 269.4 11 55
 20030603 1200  -4.2  -0.6   4.3 261.8 11 55
 20030604 1200  -4.3  -2.8   5.1 237.4 11 55
 20030605 1200  -5.5  -0.8   5.6 261.8 11 55
 20030606 1200  -4.7  -1.0   4.8 258.0 11 55
 20030607 1200  -4.7  -1.4   4.9 253.9 11 55
 20030608 1200  -2.2  -2.4   3.3 222.7 11 55
 20030609 1200  -0.3  -1.1   1.2 194.7 11 55
 20030610 1200  -2.4   1.0   2.6 292.3 11 55
 20030611 1200  -4.7   1.0   4.8 281.5 11 55
 20030612 1200  -5.0  -1.3   5.1 255.5 11 55
 20030613 1200  -4.8  -2.0   5.2 247.7 11 55
 20030614 1200  -4.3   0.3   4.3 273.4 11 55
 20030615 1200  -3.6   0.8   3.7 282.3 11 55
 20030616 1200  -5.8   2.1   6.1 289.8 11 55
 20030617 1200  -6.0   1.3   6.2 282.5 11 55
 20030618 1200  -5.3   0.5   5.4 275.4 11 55
 20030619 1200  -4.1   2.1   4.6 296.5 11 55
 20030620 1200  -4.6   2.7   5.3 300.5 11 55
 20030621 1200  -5.7   5.2   7.7 312.6 11 55
 20030622 1200  -5.8   3.9   7.0 303.8 11 55
 20030623 1200  -7.1   3.1   7.8 293.6 11 55
 20030624 1200  -7.7   2.3   8.0 286.8 11 55
 20030625 1200  -5.7   1.4   5.8 284.0 11 55
 20030626 1200  -5.9   1.3   6.0 282.2 11 55
 20030627 1200  -6.8   0.7   6.9 275.6 11 55
 20030628 1200  -7.2   1.2   7.3 279.3 11 55
 20030629 1200  -6.1   3.9   7.2 302.6 11 55
 20030630 1200  -6.3   4.1   7.5 303.2 11 55
 20030701 1200  -5.6   4.7   7.3 309.9 11 55
 20030702 1200  -5.2   2.6   5.8 296.1 11 55
 20030703 1200  -4.8   3.3   5.8 304.5 11 55
 20030704 1200  -4.7   4.0   6.2 310.1 11 55
 20030705 1200  -3.6   5.1   6.2 324.7 11 55
 20030706 1200  -4.2   3.0   5.1 305.5 11 55
 20030707 1200  -4.7  -0.6   4.7 262.5 11 55
 20030708 1200  -6.5  -0.5   6.5 265.2 11 55
 20030709 1200  -6.6   3.4   7.4 297.5 11 55
 20030710 1200  -5.9   3.5   6.9 300.8 11 55
 20030711 1200  -6.7  -0.1   6.7 269.1 11 55
 20030712 1200  -7.1   1.1   7.2 278.8 11 55
 20030713 1200  -6.9   2.0   7.2 285.9 11 55
 20030714 1200  -6.5   2.3   7.0 289.6 11 55
 20030715 1200  -5.6   1.8   5.9 287.6 11 55
 20030716 1200  -4.8   1.7   5.1 289.1 11 55
 20030717 1200  -5.5   2.5   6.1 294.3 11 55
 20030718 1200  -6.7   3.0   7.3 294.0 11 55
 20030719 1200  -5.9   4.1   7.2 305.0 11 55
 20030720 1200  -5.8   2.0   6.1 289.0 11 55
 20030721 1200  -5.2  -0.9   5.2 259.6 11 55
 20030722 1200  -6.0   0.3   6.1 273.1 11 55
 20030723 1200  -5.3   3.1   6.2 300.1 11 55
 20030724 1200  -6.3   3.3   7.1 298.1 11 55
 20030725 1200  -4.9   1.9   5.2 290.9 11 55
 20030726 1200  -4.9   3.5   6.0 305.4 11 55
 20030727 1200  -6.0   4.4   7.5 306.3 11 55
 20030728 1200  -6.4   3.4   7.3 298.0 11 55
 20030729 1200  -6.6   2.6   7.1 291.7 11 55
 20030730 1200  -6.0   1.6   6.2 284.6 11 55
 20030731 1200  -7.3  -0.3   7.4 267.7 11 55
 20030801 1200  -8.4   0.9   8.4 276.2 11 55
 20030802 1200  -7.7   1.4   7.8 280.2 11 55
 20030803 1200  -8.2   1.5   8.4 280.3 11 55
 20030804 1200  -7.7   2.3   8.0 286.8 11 55
 20030805 1200  -6.2   5.5   8.3 312.0 11 55
 20030806 1200  -5.8   3.1   6.6 298.4 11 55
 20030807 1200  -6.2   1.0   6.3 278.8 11 55
 20030808 1200  -5.8   0.0   5.8 270.4 11 55
 20030809 1200  -6.0   1.2   6.2 281.1 11 55
 20030810 1200  -6.2   1.1   6.2 280.2 11 55
 20030811 1200  -6.2  -0.2   6.2 267.7 11 55
 20030812 1200  -4.8   0.5   4.8 276.3 11 55
 20030813 1200  -5.3   1.8   5.7 289.1 11 55
 20030814 1200  -3.5   2.2   4.1 302.0 11 55
 20030815 1200  -6.9  -0.5   6.9 265.6 11 55
 20030816 1200  -6.3   1.8   6.6 285.7 11 55
 20030817 1200  -5.3   2.7   6.0 297.1 11 55
 20030818 1200  -6.0   2.1   6.3 289.7 11 55
 20030819 1200  -7.3   1.6   7.5 282.1 11 55
 20030820 1200  -7.2   2.9   7.8 292.1 11 55
 20030821 1200  -7.7   3.5   8.4 294.2 11 55
 20030822 1200  -6.6   3.4   7.4 297.3 11 55
 20030823 1200  -5.7   2.4   6.2 292.9 11 55
 20030824 1200  -6.2   1.8   6.4 285.8 11 55
 20030825 1200  -6.8   2.0   7.1 286.8 11 55
 20030826 1200  -5.3   3.2   6.2 301.3 11 55
 20030827 1200  -5.3   2.3   5.8 293.2 11 55
 20030828 1200  -5.1  -0.2   5.1 268.2 11 55
 20030829 1200  -5.2  -0.7   5.2 261.9 11 55
 20030830 1200  -3.9   0.8   4.0 282.3 11 55
 20030831 1200  -3.9  -0.3   3.9 265.0 11 55
 20030901 1200  -3.4   1.0   3.6 287.0 11 55
 20030902 1200  -4.3   2.7   5.0 301.9 11 55
 20030903 1200  -6.2  -0.2   6.2 267.7 11 55
 20030904 1200  -6.5   0.5   6.5 274.0 11 55
 20030905 1200  -6.1  -0.1   6.1 269.5 11 55
 20030906 1200  -5.9  -0.3   5.9 266.8 11 55
 20030907 1200  -6.6   1.2   6.7 280.2 11 55
 20030908 1200  -6.4   0.9   6.5 278.1 11 55
 20030909 1200  -5.8   1.1   5.8 280.5 11 55
 20030910 1200  -5.5   2.5   6.0 294.2 11 55
 20030911 1200  -6.2   2.6   6.7 292.6 11 55
 20030912 1200  -6.0   3.0   6.7 296.4 11 55
 20030913 1200  -6.3   3.9   7.4 301.5 11 55
 20030914 1200  -5.9   3.8   7.0 302.7 11 55
 20030915 1200  -6.1   3.9   7.3 302.7 11 55
 20030916 1200  -6.8   2.4   7.2 289.5 11 55
 20030917 1200  -5.8   1.1   5.9 280.4 11 55
 20030918 1200  -6.5   0.2   6.5 271.4 11 55
 20030919 1200  -6.0   1.9   6.3 287.4 11 55
 20030920 1200  -6.0   1.4   6.2 283.6 11 55
 20030921 1200  -5.1  -0.5   5.1 264.5 11 55
 20030922 1200  -4.2  -0.4   4.2 264.6 11 55
 20030923 1200  -6.1  -0.7   6.1 263.1 11 55
 20030924 1200  -6.6   0.2   6.6 272.1 11 55
 20030925 1200  -5.7  -0.3   5.7 266.7 11 55
 20030926 1200  -4.8  -0.5   4.8 264.5 11 55
 20030927 1200  -4.8   1.7   5.1 289.4 11 55
 20030928 1200  -5.8   2.0   6.2 288.9 11 55
 20030929 1200  -5.6   0.8   5.7 277.6 11 55
 20030930 1200  -6.6   0.0   6.6 270.0 11 55
 20031001 1200  -7.0   1.6   7.2 283.2 11 55
 20031002 1200  -6.0   3.3   6.9 298.7 11 55
 20031003 1200  -3.3   2.2   4.0 303.8 11 55
 20031004 1200  -3.6   3.4   5.0 313.4 11 55
 20031005 1200  -5.4   2.4   5.9 293.9 11 55
 20031006 1200  -5.0   1.2   5.1 284.2 11 55
 20031007 1200  -4.7   0.7   4.8 278.5 11 55
 20031008 1200  -5.7   1.3   5.8 282.4 11 55
 20031009 1200  -7.4   2.3   7.8 287.0 11 55
 20031010 1200  -7.5   1.2   7.6 279.1 11 55
 20031011 1200  -5.9   1.7   6.1 285.8 11 55
 20031012 1200  -6.1   2.4   6.5 291.4 11 55
 20031013 1200  -5.4   2.6   6.0 295.8 11 55
 20031014 1200  -5.9   3.8   7.0 302.9 11 55
 20031015 1200  -6.3   5.4   8.3 310.8 11 55
 20031016 1200  -7.3   3.4   8.1 294.6 11 55
 20031017 1200  -7.3   1.2   7.4 279.6 11 55
 20031018 1200  -4.8   3.5   6.0 306.1 11 55
 20031019 1200  -5.8   3.0   6.5 297.8 11 55
 20031020 1200  -6.9   3.4   7.7 296.3 11 55
 20031021 1200  -7.0   2.1   7.3 286.4 11 55
 20031022 1200  -7.0   2.5   7.4 289.6 11 55
 20031023 1200  -6.6   1.1   6.7 279.3 11 55
 20031024 1200  -6.7   0.6   6.7 275.4 11 55
 20031025 1200  -7.1   1.3   7.2 280.5 11 55
 20031026 1200  -6.2   2.3   6.6 290.4 11 55
 20031027 1200  -5.2  -0.1   5.2 269.3 11 55
 20031028 1200  -5.3   2.9   6.1 298.8 11 55
 20031029 1200  -5.2   2.7   5.9 296.8 11 55
 20031030 1200  -5.2   1.6   5.4 286.9 11 55
 20031031 1200  -5.4   1.4   5.6 285.0 11 55
 20031101 1200  -6.3   1.6   6.5 284.0 11 55
 20031102 1200  -6.6   0.7   6.7 275.8 11 55
 20031103 1200  -3.8  -0.5   3.9 262.7 11 55
 20031104 1200  -3.7   2.8   4.6 307.1 11 55
 20031105 1200  -5.2   3.1   6.0 301.1 11 55
 20031106 1200  -4.8   2.1   5.2 293.9 11 55
 20031107 1200  -6.3   1.4   6.5 282.8 11 55
 20031108 1200  -6.7   2.1   7.0 287.8 11 55
 20031109 1200  -6.5   2.2   6.8 288.5 11 55
 20031110 1200  -6.7   1.9   6.9 285.8 11 55
 20031111 1200  -7.3   3.0   7.9 292.5 11 55
 20031112 1200  -7.8   2.2   8.1 285.9 11 55
 20031113 1200  -6.7   2.0   6.9 286.5 11 55
 20031114 1200  -6.7   2.9   7.3 293.4 11 55
 20031115 1200  -6.9   1.8   7.2 284.3 11 55
 20031116 1200  -6.5   1.2   6.6 280.6 11 55
 20031117 1200  -5.6   3.3   6.5 300.9 11 55
 20031118 1200  -6.0   3.1   6.7 297.7 11 55
 20031119 1200  -6.6   1.6   6.8 283.5 11 55
 20031120 1200  -6.8   1.2   6.9 280.3 11 55
 20031121 1200  -5.5   2.2   5.9 291.9 11 55
 20031122 1200  -5.0   1.6   5.2 287.9 11 55
 20031123 1200  -5.4   2.0   5.7 290.1 11 55
 20031124 1200  -6.0  -0.3   6.0 267.0 11 55
